,Name,Comment,Time,Likes,Reply Count,Reply Author,Reply,Published,Updated,Unnamed: 9
94,,"@dattel diskussion Ich frage mich immer noch, was du mit Wahrheit meinst und wie du darauf kommst, dass die Community hinter der Ansicht steht, dass das biologische Geschlecht nur ein gesellschaftliches Konstrukt sei. Das ist nicht der Regelfall. Es gibt auch Menschen, die glauben, die Erde sei eine Scheibe, aber das spiegelt ja nicht die Ansicht der breiten Masse wider. Du drückst dich völlig schwammig aus und versteifst dich auf die Aussagen von ein paar Einzelpersonen und breitest sie über alle aus. Mir ist es nach wie vor ein Rätsel, was genau dein Antrieb ist und wie du darauf kommst, dass ich kein Agender sei und warum du offensichtlich findest, dass ein Transmann kein Mann sein kann und eine Transfrau keine Frau.",,,,Alan Wake,"@dattel diskussion Ich frage mich immer noch, was du mit Wahrheit meinst und wie du darauf kommst, dass die Community hinter der Ansicht steht, dass das biologische Geschlecht nur ein gesellschaftliches Konstrukt sei. Das ist nicht der Regelfall. Es gibt auch Menschen, die glauben, die Erde sei eine Scheibe, aber das spiegelt ja nicht die Ansicht der breiten Masse wider. Du drückst dich völlig schwammig aus und versteifst dich auf die Aussagen von ein paar Einzelpersonen und breitest sie über alle aus. Mir ist es nach wie vor ein Rätsel, was genau dein Antrieb ist und wie du darauf kommst, dass ich kein Agender sei und warum du offensichtlich findest, dass ein Transmann kein Mann sein kann und eine Transfrau keine Frau.",2021-06-05T19:55:12Z,2021-06-05T20:11:23Z,
95,,"@Alan Wake Mein Antrieb ist non-empirische Wahrheitssuche, aka Philosophie. Wahrheit ist das korrekte Wissen um die Gestalt der Dinge. Ich glaube nicht, dass es Agender gibt genauso wenig wie es keine Menschen ohne Race oder ohne kulturelle Identität gibt. Dass Sex ein soziales Konstrukt ist, haben bislang 100% der Community-Mitglieder vertreten, mit denen ich zu tun hatte. Da habe ich entsprechend extrapoliert. Aber hier werden wir uns wohl kaum einig werden. Transpersonen können im Geschlecht ihrer Wahl performieren und z.T. auch pass-en, aber sie werden dadurch keine Männer oder Frauen, weil das für mich fortpflanzungsphysiologische Kategorien sind.",,,,dattel diskussion,"@Alan Wake Mein Antrieb ist non-empirische Wahrheitssuche, aka Philosophie. Wahrheit ist das korrekte Wissen um die Gestalt der Dinge. Ich glaube nicht, dass es Agender gibt genauso wenig wie es keine Menschen ohne Race oder ohne kulturelle Identität gibt. Dass Sex ein soziales Konstrukt ist, haben bislang 100% der Community-Mitglieder vertreten, mit denen ich zu tun hatte. Da habe ich entsprechend extrapoliert. Aber hier werden wir uns wohl kaum einig werden. Transpersonen können im Geschlecht ihrer Wahl performieren und z.T. auch pass-en, aber sie werden dadurch keine Männer oder Frauen, weil das für mich fortpflanzungsphysiologische Kategorien sind.",2021-06-05T20:44:05Z,2021-06-05T20:44:05Z,
96,,"@dattel diskussion Wenn das deine Ansicht ist, bitte schön. Die darfst du haben. Es ist zwar schade, dass du dich nicht öffnen kannst und dass du in antiquierten Bahnen denkst, aber leben und leben lassen. Ich bin nur froh, dass wir uns gerade in einem Wandel befinden und diese Ansicht langsam, aber sicher verschwindet, auch wenn es noch etwas dauern mag. Ich verurteile keinen, der das Thema nicht versteht. Wenn man selbst von etwas nicht betroffen ist, ist es schwer, einen Zugang zu finden. Manche schaffen es, andere nicht.",,,,Alan Wake,"@dattel diskussion Wenn das deine Ansicht ist, bitte schön. Die darfst du haben. Es ist zwar schade, dass du dich nicht öffnen kannst und dass du in antiquierten Bahnen denkst, aber leben und leben lassen. Ich bin nur froh, dass wir uns gerade in einem Wandel befinden und diese Ansicht langsam, aber sicher verschwindet, auch wenn es noch etwas dauern mag. Ich verurteile keinen, der das Thema nicht versteht. Wenn man selbst von etwas nicht betroffen ist, ist es schwer, einen Zugang zu finden. Manche schaffen es, andere nicht.",2021-06-05T20:54:02Z,2021-06-05T20:54:02Z,
97,,"@Alan Wake Ich hatte gehofft, wir könnten das Gespräch auf weniger herablassende Weise beenden. Doch anscheinend war das nicht möglich.",,,,dattel diskussion,"@Alan Wake Ich hatte gehofft, wir könnten das Gespräch auf weniger herablassende Weise beenden. Doch anscheinend war das nicht möglich.",2021-06-06T09:29:09Z,2021-06-06T09:29:09Z,
98,,"@dattel diskussion Wie kommst du auf herablassend? Es ist eine Tatsache, dass deine Ansicht einseitig und antiquiert ist. Du maßt dir an, die einzig wahre Wahrheit zu besitzen, sprichst von Wahnvorstellungen, beleidigst indirekt, indem du mir und anderen ihre Identität absprichst, und glänzt mit Halbwissen und einer seltsamen Motivation. Du versuchst ja nicht mal, deinen Horizont zu erweitern oder etwas beizutragen, daher kann man das nicht wirklich Gespräch nennen. Kleiner Tipp: Beschäftige dich mal mit dem Begriff bzw. Thema Geschlechtsidentität. Dann dürfte dir vielens klarer werden.",,,,Alan Wake,"@dattel diskussion Wie kommst du auf herablassend? Es ist eine Tatsache, dass deine Ansicht einseitig und antiquiert ist. Du maßt dir an, die einzig wahre Wahrheit zu besitzen, sprichst von Wahnvorstellungen, beleidigst indirekt, indem du mir und anderen ihre Identität absprichst, und glänzt mit Halbwissen und einer seltsamen Motivation. Du versuchst ja nicht mal, deinen Horizont zu erweitern oder etwas beizutragen, daher kann man das nicht wirklich Gespräch nennen. Kleiner Tipp: Beschäftige dich mal mit dem Begriff bzw. Thema Geschlechtsidentität. Dann dürfte dir vielens klarer werden.",2021-06-06T09:54:55Z,2021-06-06T10:38:21Z,
99,,"@Alan Wake Na das meine ich mit herablassend. Wer hier meint, die einzige Wahrheit zu besitzen, wird schnell klar. Tschüss!",,,,dattel diskussion,"@Alan Wake Na das meine ich mit herablassend. Wer hier meint, die einzige Wahrheit zu besitzen, wird schnell klar. Tschüss!",2021-06-06T11:57:01Z,2021-06-06T11:57:01Z,
100,,"@dattel diskussion Die hab ich nie für mich beansprucht, die hast nur du für dich beansprucht.",,,,Alan Wake,"@dattel diskussion Die hab ich nie für mich beansprucht, die hast nur du für dich beansprucht.",2021-06-06T12:37:18Z,2021-06-06T12:37:18Z,
101,,@Alan Wake Erst Herablassung und jetzt bösartige Unterstellungen ohne Belege. Habe mich sehr getäuscht in dir.,,,,dattel diskussion,@Alan Wake Erst Herablassung und jetzt bösartige Unterstellungen ohne Belege. Habe mich sehr getäuscht in dir.,2021-06-06T17:27:17Z,2021-06-06T17:27:17Z,
102,,"@dattel diskussion Ääääähm, bist du noch ganz bei Sinnen? Lies dir doch mal durch, was du geschrieben hast oder vergisst du so schnell, was du von dir gibst? Ich zitier dich mal:<br>&quot;Wahnvorstellung&quot;<br>&quot;Täuschungen anderer&quot;<br>&quot;grundlegende Wahrheiten&quot;<br>&quot;Es geht darum, wer was für wahr hält und wer die Macht besitzt, zu definieren, was wahr ist und was gilt.&quot;<br>&quot;einen empirischen Weg der Überprüfbarkeit&quot;<br>&quot;Du bist die erste Person, von der ich gehört habe, die ihren Körper verändert hat, um neutral zu erscheinen. Noch dazu die einzige, die non-binär ist und nicht die Butler&#39;sche Meinung zum biologischen Geschlecht vertritt.&quot; (Lächerlich)<br>&quot;Wahrheitssuche anhand von klarer Argumentation &quot;<br>&quot;Mein Antrieb ist non-empirische Wahrheitssuche&quot;<br>&quot;Dass Sex ein soziales Konstrukt ist, haben bislang 100% der Community-Mitglieder vertreten&quot; (Lächerlich)<br>&quot;sie werden dadurch keine Männer oder Frauen, weil das für mich fortpflanzungsphysiologische Kategorien sind&quot;<br><br>Du beanspruchst die Wahrheit für dich, haust Zeug ohne jeden Beweis raus, das im völligen Widerspruch zur Realität steht (ich bin schließlich Teil der Community), du philosophierst rum, ignorierst dabei aber alle wissenschaftlichen Belege, lieferst keinerlei handfeste Argumente oder Standpunkte, sondern schwurbelst schwammig herum, und du hast dich ganz offenkundig nie mit dem Thema Geschlechtsidentität beschäftigt. Sorry, dass ich nicht in der Ecke sitze und heule, nur weil jemand Pseudointellektuelles mit einer Menge Halbwissen bloß seine Meinung rausballert, sonst aber nichts beiträgt und die beleidigte Leberwurst á la AfD spielt, dabei aber seine Doppelmoral nicht erkennt. Von dir kam nur ein Ich-finde-dass-es-so-ist-also-ist-es-so, während ich versucht habe, dir das Thema näherzubringen und zu erklären, damit du es besser verstehst. Aber wer nicht will, der hat schon! Es mag dir nicht in dein eingeschränktes Weltbild passen, aber wir sind da und wir haben eine Stimme. Und zum Glück werden wir von den Menschen immer mehr gehört und akzeptiert. Da ist es mir herzlich egal, was du davon hältst. Ich bin, wer ich bin und ich habe einen Weg gefunden, mit mir und meiner Umwelt im Reinen zu sein. Ich bin glücklich und muss mir von keinem Fremden irgendetwas einreden lassen.",,,,Alan Wake,"@dattel diskussion Ääääähm, bist du noch ganz bei Sinnen? Lies dir doch mal durch, was du geschrieben hast oder vergisst du so schnell, was du von dir gibst? Ich zitier dich mal:<br>&quot;Wahnvorstellung&quot;<br>&quot;Täuschungen anderer&quot;<br>&quot;grundlegende Wahrheiten&quot;<br>&quot;Es geht darum, wer was für wahr hält und wer die Macht besitzt, zu definieren, was wahr ist und was gilt.&quot;<br>&quot;einen empirischen Weg der Überprüfbarkeit&quot;<br>&quot;Du bist die erste Person, von der ich gehört habe, die ihren Körper verändert hat, um neutral zu erscheinen. Noch dazu die einzige, die non-binär ist und nicht die Butler&#39;sche Meinung zum biologischen Geschlecht vertritt.&quot; (Lächerlich)<br>&quot;Wahrheitssuche anhand von klarer Argumentation &quot;<br>&quot;Mein Antrieb ist non-empirische Wahrheitssuche&quot;<br>&quot;Dass Sex ein soziales Konstrukt ist, haben bislang 100% der Community-Mitglieder vertreten&quot; (Lächerlich)<br>&quot;sie werden dadurch keine Männer oder Frauen, weil das für mich fortpflanzungsphysiologische Kategorien sind&quot;<br><br>Du beanspruchst die Wahrheit für dich, haust Zeug ohne jeden Beweis raus, das im völligen Widerspruch zur Realität steht (ich bin schließlich Teil der Community), du philosophierst rum, ignorierst dabei aber alle wissenschaftlichen Belege, lieferst keinerlei handfeste Argumente oder Standpunkte, sondern schwurbelst schwammig herum, und du hast dich ganz offenkundig nie mit dem Thema Geschlechtsidentität beschäftigt. Sorry, dass ich nicht in der Ecke sitze und heule, nur weil jemand Pseudointellektuelles mit einer Menge Halbwissen bloß seine Meinung rausballert, sonst aber nichts beiträgt und die beleidigte Leberwurst á la AfD spielt, dabei aber seine Doppelmoral nicht erkennt. Von dir kam nur ein Ich-finde-dass-es-so-ist-also-ist-es-so, während ich versucht habe, dir das Thema näherzubringen und zu erklären, damit du es besser verstehst. Aber wer nicht will, der hat schon! Es mag dir nicht in dein eingeschränktes Weltbild passen, aber wir sind da und wir haben eine Stimme. Und zum Glück werden wir von den Menschen immer mehr gehört und akzeptiert. Da ist es mir herzlich egal, was du davon hältst. Ich bin, wer ich bin und ich habe einen Weg gefunden, mit mir und meiner Umwelt im Reinen zu sein. Ich bin glücklich und muss mir von keinem Fremden irgendetwas einreden lassen.",2021-06-06T18:08:08Z,2021-06-06T18:14:06Z,
103,,@Alan Wake Das kann ich dir zu 100% zurückgeben. Lassen wir das. Wir werden uns sowieso nicht einig werden.,,,,dattel diskussion,@Alan Wake Das kann ich dir zu 100% zurückgeben. Lassen wir das. Wir werden uns sowieso nicht einig werden.,2021-06-06T18:43:16Z,2021-06-06T18:43:16Z,
104,,@dattel diskussion Au weia. XDDDD Aber hat ja nur meine Aussagen bestätigt.,,,,Alan Wake,@dattel diskussion Au weia. XDDDD Aber hat ja nur meine Aussagen bestätigt.,2021-06-06T18:49:35Z,2021-06-06T18:49:35Z,
105,,@Alan Wake Gegen fleißig eingeübte Selbsttäuschung kommt man mit Argumenten nicht an.,,,,dattel diskussion,@Alan Wake Gegen fleißig eingeübte Selbsttäuschung kommt man mit Argumenten nicht an.,2021-06-06T20:12:14Z,2021-06-06T20:12:14Z,
106,,"@dattel diskussion Du hast keine Argumente, das ist das Ding. Und leider keine Ahnung vom Thema. Und wenn man die nicht hat, sollte man sich nicht anmaßen, über Menschen Bescheid zu wissen, die davon betroffen sind. Du weißt nicht, wie das ist. Und uns kann es herzlich egal sein. Ich bin glücklich und das ist alles, was zählt.",,,,Alan Wake,"@dattel diskussion Du hast keine Argumente, das ist das Ding. Und leider keine Ahnung vom Thema. Und wenn man die nicht hat, sollte man sich nicht anmaßen, über Menschen Bescheid zu wissen, die davon betroffen sind. Du weißt nicht, wie das ist. Und uns kann es herzlich egal sein. Ich bin glücklich und das ist alles, was zählt.",2021-06-06T20:49:19Z,2021-06-06T20:49:19Z,
107,,@Alan Wake Wer von uns kannte Judith Butler und wer musste sie googlen?,,,,dattel diskussion,@Alan Wake Wer von uns kannte Judith Butler und wer musste sie googlen?,2021-06-07T04:08:23Z,2021-06-07T04:08:23Z,
108,,"@dattel diskussion Überleg mal: Sie spielt in unserer Community keine Rolle. Und ich hab kein Problem damit, zu sagen, wenn ich jemanden nicht kenne oder etwas nicht weiß. Weniger helle Zeitgenossen können das nicht. ;)",,,,Alan Wake,"@dattel diskussion Überleg mal: Sie spielt in unserer Community keine Rolle. Und ich hab kein Problem damit, zu sagen, wenn ich jemanden nicht kenne oder etwas nicht weiß. Weniger helle Zeitgenossen können das nicht. ;)",2021-06-07T09:03:38Z,2021-06-07T09:03:38Z,
109,,"@Alan Wake Es ist wie wenn man sich für Literatur interessiert und nicht weiß, wer Schiller ist. Und dann behauptet: &quot;Nie gehört! Und Schiller spielt in der deutschen Literatur auch gar keine Rolle.&quot; Das kann man behaupten, es macht die Aussage aber nicht weniger falsch.",,,,dattel diskussion,"@Alan Wake Es ist wie wenn man sich für Literatur interessiert und nicht weiß, wer Schiller ist. Und dann behauptet: &quot;Nie gehört! Und Schiller spielt in der deutschen Literatur auch gar keine Rolle.&quot; Das kann man behaupten, es macht die Aussage aber nicht weniger falsch.",2021-06-07T19:52:35Z,2021-06-07T19:53:43Z,
110,,"@dattel diskussion Hahahaha, ey, du merkst echt gar nichts, oder? Ich bin Teil der Community, du nicht. Ich weiß, was die Leute denken und was sie umtreibt. Du nicht. Merkste was?",,,,Alan Wake,"@dattel diskussion Hahahaha, ey, du merkst echt gar nichts, oder? Ich bin Teil der Community, du nicht. Ich weiß, was die Leute denken und was sie umtreibt. Du nicht. Merkste was?",2021-06-07T20:48:19Z,2021-06-07T20:48:19Z,
111,,"@Alan Wake Ich bin auch kein Literaturwissenschaftler. Gleichzeitig kann ich Aussagen wie oben tätigen. Du bist außerordentlich befangen in deinem Denken, für jemanden, der anderen selbiges auf die herablassendste Weise zum Vorwurf macht. Deine Ignoranz zum Thema ändert nichts daran, dass es das Studienfach Gender Studies ohne Butler heute überhaupt nicht gäbe. Facts don&#39;t care about feelings.",,,,dattel diskussion,"@Alan Wake Ich bin auch kein Literaturwissenschaftler. Gleichzeitig kann ich Aussagen wie oben tätigen. Du bist außerordentlich befangen in deinem Denken, für jemanden, der anderen selbiges auf die herablassendste Weise zum Vorwurf macht. Deine Ignoranz zum Thema ändert nichts daran, dass es das Studienfach Gender Studies ohne Butler heute überhaupt nicht gäbe. Facts don&#39;t care about feelings.",2021-06-08T04:35:42Z,2021-06-08T04:35:42Z,
112,,"@dattel diskussion Alter, du kannst es nicht sein lassen, oder? Such dir ein Hobby. Unserer Community kann es herzlich egal sein, was antiquierte Menschen wie du denken. Mir ist es auch vollkommen egal. Ich bin glücklich und im Reinen mit mir. Und mir ist bewusst, dass es immer Menschen geben wird, die im Mittelalter festhängen und den Wandel der Zeit nicht mitbekommen. Und mir ist auch klar, dass es immer Menschen mit einem beschränkten Horizont geben wird, die es nicht schaffen, zu verstehen. Da können sie/da kannst du nichts für. Ich weiß nicht, ob Mitleid das richtige Wort für sie ist. Jedenfalls hab ich mein Bestes versucht, aber wo eine Wand, da eine Wand. Ich klinke mich jetzt aus, werde nicht mehr reagieren und wünsch dir noch ein schönes Leben. Kleiner Rat: Versuch es mal mit Frieden und Verständnis, nicht mit Hass und Ablehnung, dadurch wird man selbstzufriedener.",,,,Alan Wake,"@dattel diskussion Alter, du kannst es nicht sein lassen, oder? Such dir ein Hobby. Unserer Community kann es herzlich egal sein, was antiquierte Menschen wie du denken. Mir ist es auch vollkommen egal. Ich bin glücklich und im Reinen mit mir. Und mir ist bewusst, dass es immer Menschen geben wird, die im Mittelalter festhängen und den Wandel der Zeit nicht mitbekommen. Und mir ist auch klar, dass es immer Menschen mit einem beschränkten Horizont geben wird, die es nicht schaffen, zu verstehen. Da können sie/da kannst du nichts für. Ich weiß nicht, ob Mitleid das richtige Wort für sie ist. Jedenfalls hab ich mein Bestes versucht, aber wo eine Wand, da eine Wand. Ich klinke mich jetzt aus, werde nicht mehr reagieren und wünsch dir noch ein schönes Leben. Kleiner Rat: Versuch es mal mit Frieden und Verständnis, nicht mit Hass und Ablehnung, dadurch wird man selbstzufriedener.",2021-06-08T09:56:28Z,2021-06-08T09:56:28Z,
113,,"@Alan Wake Sag doch einfach &quot;Du bist dumm und hast unrecht&quot; statt absätzelang und schon wieder ohne jedes inhaltliche Argument drum herumzureden. Aber so oder so ist mir egal, dass du das denkst. Die Diskussion dreht sich auch schon lange nicht mehr darum, wer welche Einstellung zur non-binary Identität hat. Sie dreht sich nur noch um die Feststellung, dass Judith Butler definitiv wichtig für die Community ist und ihre Gender Theorie (Sex=soz. Konstrukt) Lehrmeinung in den Gender Studies ist, ob du davon nun schon gehört hast oder nicht. Dass du das nicht akzeptieren kannst, ist einfach nur noch kindisch. Du bist eben einfach keine Autorität in dieser Frage nur weil du non-binary bist. Vielleicht lässt dus dir ja von einer Dame mit Master in Gender Studies erklären: <a href=""https://www.genderleicht.de/judith-butler-und-der-journalismus/"">https://www.genderleicht.de/judith-butler-und-der-journalismus/</a>",,,,dattel diskussion,"@Alan Wake Sag doch einfach &quot;Du bist dumm und hast unrecht&quot; statt absätzelang und schon wieder ohne jedes inhaltliche Argument drum herumzureden. Aber so oder so ist mir egal, dass du das denkst. Die Diskussion dreht sich auch schon lange nicht mehr darum, wer welche Einstellung zur non-binary Identität hat. Sie dreht sich nur noch um die Feststellung, dass Judith Butler definitiv wichtig für die Community ist und ihre Gender Theorie (Sex=soz. Konstrukt) Lehrmeinung in den Gender Studies ist, ob du davon nun schon gehört hast oder nicht. Dass du das nicht akzeptieren kannst, ist einfach nur noch kindisch. Du bist eben einfach keine Autorität in dieser Frage nur weil du non-binary bist. Vielleicht lässt dus dir ja von einer Dame mit Master in Gender Studies erklären: <a href=""https://www.genderleicht.de/judith-butler-und-der-journalismus/"">https://www.genderleicht.de/judith-butler-und-der-journalismus/</a>",2021-06-08T17:43:53Z,2021-06-08T17:49:39Z,
114,,"Offizielle Definitionen jenseits der Gender-Bubble: Bei der WHO (World Health Organization) wird im ICD (International Classification of Diseases) der ganze Spuk unter &quot;Chapter V Mental and behavioural disorders&quot; abgehandelt <a href=""https://icd.who.int/browse10/2016/en#/F64.0"">https://icd.who.int/browse10/2016/en#/F64.0</a> bzw. unter &quot;Chapter XVII Congenital malformations, deformations and chromosomal abnormalities&quot; <a href=""https://icd.who.int/browse10/2016/en#/Q56"">https://icd.who.int/browse10/2016/en#/Q56</a>",,,,Franka *66,"Offizielle Definitionen jenseits der Gender-Bubble: Bei der WHO (World Health Organization) wird im ICD (International Classification of Diseases) der ganze Spuk unter &quot;Chapter V Mental and behavioural disorders&quot; abgehandelt <a href=""https://icd.who.int/browse10/2016/en#/F64.0"">https://icd.who.int/browse10/2016/en#/F64.0</a> bzw. unter &quot;Chapter XVII Congenital malformations, deformations and chromosomal abnormalities&quot; <a href=""https://icd.who.int/browse10/2016/en#/Q56"">https://icd.who.int/browse10/2016/en#/Q56</a>",2021-06-14T13:15:15Z,2021-06-14T13:15:15Z,
115,Stefan E.,Krank,2021-05-08T08:55:48Z,2.0,0.0,,,,,
116,Eva Fink,"Ich bin erschrocken wie viel negative, freche odet dumme Kommentare hier sind. ihr seid mir peinlich. dass heutzutage noch so altmodische, engstirnige leute unterwegs sind? 😳",2021-04-29T19:15:01Z,14.0,4.0,,,,,
117,,Das ist nur die laute MINDERHEIT. Die schweigende Mehrheit akzeptziert das und hat auch kein Problem damit.,,,,Neuland,Das ist nur die laute MINDERHEIT. Die schweigende Mehrheit akzeptziert das und hat auch kein Problem damit.,2021-06-03T18:38:58Z,2021-06-03T18:38:58Z,
118,,@Neuland Oder ist es umgekehrt?,,,,dattel diskussion,@Neuland Oder ist es umgekehrt?,2021-06-09T15:54:21Z,2021-06-09T15:54:21Z,
119,,"@dattel diskussion Nein, einfach nein.",,,,Neuland,"@dattel diskussion Nein, einfach nein.",2021-06-09T15:59:50Z,2021-06-09T15:59:50Z,
120,,@Neuland Jetzt bin ich überzeugt! Ein Nein hätte nicht gereicht. Aber bei zweien... wer soll da weiter zweifeln?,,,,dattel diskussion,@Neuland Jetzt bin ich überzeugt! Ein Nein hätte nicht gereicht. Aber bei zweien... wer soll da weiter zweifeln?,2021-06-09T17:11:40Z,2021-06-09T17:11:40Z,
121,Who cares Who,Pfui!,2021-04-02T19:21:56Z,6.0,1.0,,,,,
122,,Ja,,,,Marc Zieske,Ja,2021-04-07T06:21:10Z,2021-04-07T06:21:10Z,
123,DoooniK,"Warum ist &quot;normal&quot; das falsche Wort? &quot;Normal&quot; kommt von der Norm. Und die Norm ist es, dass man entweder eine &quot;sie&quot; oder ein &quot;er&quot; ist. Wenn ich mich jetzt nicht mehr als Mensch, sondern als Gott fühle, darf ich dann durchsetzen, dass mich alle verehren sollen, weil ich mich sonst diskriminiert fühlte?",2021-04-01T20:49:01Z,9.0,4.0,,,,,
124,,"weil es andere damit &quot;unnormal&quot; nennt. Und ich fände es auch nicht cool, wenn ein Mensch sagt &quot;in deutschland leben weiße menschen und Andere&quot;",,,,Schwarz und so,"weil es andere damit &quot;unnormal&quot; nennt. Und ich fände es auch nicht cool, wenn ein Mensch sagt &quot;in deutschland leben weiße menschen und Andere&quot;",2021-11-21T12:52:57Z,2021-11-21T12:52:57Z,
125,,"@Schwarz und so Es macht einen Unterschied, ob ich zu jemandem sage, er/sie ist &quot;unnormal&quot; oder die anderen als &quot;normal&quot; bezeichne und somit diese Person implizit als unnormal definiere. Denn wenn ich explizit jemandem sage, er ist &quot;unnormal&quot;, ist das meist im negativen Sinne gemeint, auch wenn es faktisch das Gleiche wäre. <br>Wenn ich von &quot;normalen&quot; Menschen rede, ist das wertfrei gemeint und bezeichnet eigentlich nur, dass diese keine nennenswerten/besonderen Eigenschaften haben. Das heißt nicht, dass die anderen &quot;unnormal&quot; im negativen Sinne sind. Davon mal abgesehen, dass ich glaube, dass diese Personen auch gar nicht als &quot;normal&quot; bezeichnet werden wöllten.<br>Es scheint ein Verständnis vorzuherrschen, dass eine Unterscheidung vom Durchschnitt hinsichtlich Hautfarbe, Religion oder sexueller Orientierung von Minderheiten nur dann &quot;vertretbar&quot; sei, wenn sie mit moralisch erpresserischem Zwang als &quot;gleich&quot; (nicht gleichwertig, denn das sollte klar sein) definiert wird.",,,,DoooniK,"@Schwarz und so Es macht einen Unterschied, ob ich zu jemandem sage, er/sie ist &quot;unnormal&quot; oder die anderen als &quot;normal&quot; bezeichne und somit diese Person implizit als unnormal definiere. Denn wenn ich explizit jemandem sage, er ist &quot;unnormal&quot;, ist das meist im negativen Sinne gemeint, auch wenn es faktisch das Gleiche wäre. <br>Wenn ich von &quot;normalen&quot; Menschen rede, ist das wertfrei gemeint und bezeichnet eigentlich nur, dass diese keine nennenswerten/besonderen Eigenschaften haben. Das heißt nicht, dass die anderen &quot;unnormal&quot; im negativen Sinne sind. Davon mal abgesehen, dass ich glaube, dass diese Personen auch gar nicht als &quot;normal&quot; bezeichnet werden wöllten.<br>Es scheint ein Verständnis vorzuherrschen, dass eine Unterscheidung vom Durchschnitt hinsichtlich Hautfarbe, Religion oder sexueller Orientierung von Minderheiten nur dann &quot;vertretbar&quot; sei, wenn sie mit moralisch erpresserischem Zwang als &quot;gleich&quot; (nicht gleichwertig, denn das sollte klar sein) definiert wird.",2021-11-21T19:48:27Z,2021-11-21T19:48:27Z,
126,,Dooonik...herrlich...LOL,,,,Noname noname,Dooonik...herrlich...LOL,2022-01-16T19:56:00Z,2022-01-16T19:56:00Z,
127,,@Schwarz und so ...wäre aber korrekt!,,,,Noname noname,@Schwarz und so ...wäre aber korrekt!,2022-01-16T19:56:45Z,2022-01-16T19:56:45Z,
128,Admin Medjedovic,ahahahyahyahahahahahahahAGHAHAHAHAHAHAH,2021-04-01T20:04:38Z,2.0,0.0,,,,,
129,DLXBXC,"An sich interessanter Beitrag aber was denken diese Leute wer sie sind, soll die ganze Welt sich nach ihren persönlichen Befindlichkeiten orientieren?",2021-03-24T18:02:04Z,5.0,0.0,,,,,
130,Reservist,"Es gibt schon seltsame Kreaturen in der Evolution, meistens aber nicht unbedingt die Erfolgsmodelle, aber vom Wind der aktuell darüber gemacht wird könnte man denken es gäbe nichts wichtigeres.<br>Meine Meinung dazu: in China ist ein Sack Reis umgefallen und Joe das Neutrum kann ES sich ja selber machen.",2021-03-13T09:48:28Z,1.0,0.0,,,,,
131,Reservist,In China ist ein Sack Reis umgefallen.,2021-03-09T12:50:57Z,19.0,0.0,,,,,
132,D. Kauffman,Ben .... total der Süße 😍 und gute erste Moderation .... weitermachen,2021-03-06T13:20:27Z,9.0,0.0,,,,,
133,Judith Kölln,"Mensch kann auch einfach mensch selbst sein, ohne ein Riesengewese darum zu machen ... für mich ist das eine Kopfgeburt. Gibt es denn mal ausgereifte Menschen, die damit ein Problem haben? Das interessiert mich wirklich, denn ich sehe immer nur 20 plus minus wenige Jahre ...",2021-02-20T20:04:50Z,12.0,1.0,,,,,
134,,"Gibt es absolut, ja",,,,enchanted wildflower,"Gibt es absolut, ja",2021-08-17T07:35:58Z,2021-08-17T07:35:58Z,
135,li96S,"Der Ben Bode hat sich ja mal null vorbereitet 😂😂 wenn man dabei zuschaut, ist das wie ein durchwachsenes Schulreferat 😂😂 (Aber fürs erste mal war es auch nicht schlecht 👍🏻)",2021-02-17T18:06:45Z,3.0,0.0,,,,,
136,Blue XIII,"Aber warum alle zwingen eine erdachte Realität von anderen zu akzeptieren? Und dann auch noch die Sprache ändern, damit alle keine Worte mehr nutzen dürfen die einige verletzen könnten? Wo kommen wir da nur hin? Jeder kann sich fühlen wie er/sie/es möchte, aber lasst doch bitte uns andere in Ruhe damit. Es gibt deutlich wichtigere Themen in dieser Welt.",2021-02-16T22:15:59Z,23.0,14.0,,,,,
137,,Das mit der Sprache ist wie im Roman &quot;1984&quot;. Es geht um Macht. Das ist doch mal doppelplusungut.,,,,Gugel Hupf,Das mit der Sprache ist wie im Roman &quot;1984&quot;. Es geht um Macht. Das ist doch mal doppelplusungut.,2021-02-18T01:00:20Z,2021-02-18T01:00:51Z,
