,Name,Comment,Time,Likes,Reply Count,Reply Author,Reply,Published,Updated,Unnamed: 9
692,Anna,"Ich finds blöd das man nach dem Pronomen fragen soll? Man hat entweder einen weiblichen oder männlichen biologischen Körper, das Pronomen bezieht sich schließlich nicht auf die Gefühle einer Person, sondern auf Biologische Eigenschaften?",2017-11-21T16:16:35Z,207.0,29.0,,,,,
693,,Anna gender identity und sex sind eben verschiedene dinge. also das soziale geschlecht und das biologische. und da das soziale geschlecht sowieso nur eine performance ist muss es sich auch nicht der binarität von weiblich oder männlich beugen.,,,,eve,Anna gender identity und sex sind eben verschiedene dinge. also das soziale geschlecht und das biologische. und da das soziale geschlecht sowieso nur eine performance ist muss es sich auch nicht der binarität von weiblich oder männlich beugen.,2017-11-21T16:43:40Z,2017-11-21T16:43:40Z,
694,,"+Anna<br>Ich sehe aus, wie ein Mann. Also würde man mich als Mann bezeichnen.<br>Was aber &quot;typisch Mann&quot; ist - oder als typisch Mann betrachtet wird - wäre für MICH und meine Person aber eine Beleidigung. Also würde man mich mit &quot;Mann&quot; oder &quot;Herr&quot; bereits indirekt beleidigen. Aber eben nicht bewusst.<br><br>Da die Menschen aber nicht wissen können, wie ich innerlich bin, und wie ich dass nach außen trage,<br>verzeihe ich ihnen mit so einer Anrede. Denn sie können ja nur nach meinem Äußeren gehen.",,,,sunnymas,"+Anna<br>Ich sehe aus, wie ein Mann. Also würde man mich als Mann bezeichnen.<br>Was aber &quot;typisch Mann&quot; ist - oder als typisch Mann betrachtet wird - wäre für MICH und meine Person aber eine Beleidigung. Also würde man mich mit &quot;Mann&quot; oder &quot;Herr&quot; bereits indirekt beleidigen. Aber eben nicht bewusst.<br><br>Da die Menschen aber nicht wissen können, wie ich innerlich bin, und wie ich dass nach außen trage,<br>verzeihe ich ihnen mit so einer Anrede. Denn sie können ja nur nach meinem Äußeren gehen.",2017-11-21T23:09:50Z,2017-11-21T23:09:50Z,
695,,"Anna Also bei Transgendern würde ich dem nicht zustimmen, aber da sieht man ja normalerweise auch, dass die Person sich anders kleidet, etc. Aber hier kann man das ja wirklich 0 erkennen.",,,,Nera,"Anna Also bei Transgendern würde ich dem nicht zustimmen, aber da sieht man ja normalerweise auch, dass die Person sich anders kleidet, etc. Aber hier kann man das ja wirklich 0 erkennen.",2017-11-22T10:22:54Z,2017-11-22T10:22:54Z,
696,,"Ich könnte dir jetzt keine wissenschaftliche Studie nennen, die beweist das es sowas wie das &quot;soziale Geschlecht&quot; gibt. Wieso denkt jeder dass das Fundament einer Pseudowissenschaft auf irgendwas handfestem beruht? Schiebt euch euren kack Sozialkonstruktivismus sonst wo hin. Hauptsache empirische arbeitende Wissenschaften wie die Biologie und Sozialwissenschaft ignorieren.",,,,Cpt Billy,"Ich könnte dir jetzt keine wissenschaftliche Studie nennen, die beweist das es sowas wie das &quot;soziale Geschlecht&quot; gibt. Wieso denkt jeder dass das Fundament einer Pseudowissenschaft auf irgendwas handfestem beruht? Schiebt euch euren kack Sozialkonstruktivismus sonst wo hin. Hauptsache empirische arbeitende Wissenschaften wie die Biologie und Sozialwissenschaft ignorieren.",2017-11-22T16:35:45Z,2017-11-22T16:35:45Z,
697,,Nein aber du spielst damit auf die männliche oder weibliche Form an. Du nimmst da indirekt Bezug auf solche Merkmale.,,,,Cpt Billy,Nein aber du spielst damit auf die männliche oder weibliche Form an. Du nimmst da indirekt Bezug auf solche Merkmale.,2017-11-23T08:41:53Z,2017-11-23T08:41:53Z,
698,,"Noah K nein aber sagst du jetzt einfach immer du zu jemandem der weiblich oder männlich und fremd ist? Natürlich bezieht sich herr/frau auf das geschlecht=geschlechtsmerkmale, was dachtest du denn wo sich das herleitet?",,,,Anna,"Noah K nein aber sagst du jetzt einfach immer du zu jemandem der weiblich oder männlich und fremd ist? Natürlich bezieht sich herr/frau auf das geschlecht=geschlechtsmerkmale, was dachtest du denn wo sich das herleitet?",2017-11-24T15:42:03Z,2017-11-24T15:42:03Z,
699,,"Cpt Billy ich versteh deine Aussage nicht wirklich. Es ist eher destruktiv Menschen respeklos zu behandeln nur weil sie bestimmte Gefühle haben. Sie sagen doch auch nicht zu dir hör auf dich so zu fühlen wie du bist. Sei anders. Ganz ehrlich, ich steh ja hinter wissenschaftlichen Fakten aber es ist extrem destruktiv für diese Gesellschaft anderen gegenüber respektlos zu sein. Vielleicht kann ich es auch nicht einsehen, aber ich lasse sie wenigstens in Frieden.",,,,Anna,"Cpt Billy ich versteh deine Aussage nicht wirklich. Es ist eher destruktiv Menschen respeklos zu behandeln nur weil sie bestimmte Gefühle haben. Sie sagen doch auch nicht zu dir hör auf dich so zu fühlen wie du bist. Sei anders. Ganz ehrlich, ich steh ja hinter wissenschaftlichen Fakten aber es ist extrem destruktiv für diese Gesellschaft anderen gegenüber respektlos zu sein. Vielleicht kann ich es auch nicht einsehen, aber ich lasse sie wenigstens in Frieden.",2017-11-24T15:47:54Z,2017-11-24T15:47:54Z,
700,,"Sicher ist es destruktiv andere Menschen respektlos zu behandeln,  war auch nicht meine Intention respektlos zu klingeln falls das so rüber gekommen ist. Ich sage auch sicher nicht das Menschen aufhören sollen zu fühlen wie sie sich nun mal fühlen, es geht mir darum das diese Menschen von mir erwarten meinen Sprachgebrauch meine Denkweise zu ändern aufgrund von unwissenschaftlichen unbestätigten Theorien. Gerade das halte ich für weitaus destruktiver und respektloser als ich es jemals sein könnte. Persönlich angreifen tue ich ebenfalls keinen aber Kritik sollte gerade bei diesem Thema erlaubt sein ansonsten findet nie ein Diskurs statt und wenn jegliche Argumente mit &quot;lass sie doch sein wie sie will&quot; abgeschlagen werden wird das ganze niemals von Erfolg gekrönt sein.",,,,Cpt Billy,"Sicher ist es destruktiv andere Menschen respektlos zu behandeln,  war auch nicht meine Intention respektlos zu klingeln falls das so rüber gekommen ist. Ich sage auch sicher nicht das Menschen aufhören sollen zu fühlen wie sie sich nun mal fühlen, es geht mir darum das diese Menschen von mir erwarten meinen Sprachgebrauch meine Denkweise zu ändern aufgrund von unwissenschaftlichen unbestätigten Theorien. Gerade das halte ich für weitaus destruktiver und respektloser als ich es jemals sein könnte. Persönlich angreifen tue ich ebenfalls keinen aber Kritik sollte gerade bei diesem Thema erlaubt sein ansonsten findet nie ein Diskurs statt und wenn jegliche Argumente mit &quot;lass sie doch sein wie sie will&quot; abgeschlagen werden wird das ganze niemals von Erfolg gekrönt sein.",2017-11-24T16:38:12Z,2017-11-24T16:38:12Z,
701,,Dankeschön!!!,,,,NinaBrokkoli,Dankeschön!!!,2018-03-04T19:21:11Z,2018-03-04T19:21:11Z,
702,,"sunnymas die Bezeichnung &quot;Mann&quot; bezieht sich auf dein biologisches Geschlecht, sonst nichts. Wenn du damit noch irgendwelche Klischees und Rollenbilder verbindest, ist das dein Problem, nicht das von jemand anderem. Vielleicht solltest du einfach mal dein Denken von solchen Vorurteilen befreien.",,,,Alex,"sunnymas die Bezeichnung &quot;Mann&quot; bezieht sich auf dein biologisches Geschlecht, sonst nichts. Wenn du damit noch irgendwelche Klischees und Rollenbilder verbindest, ist das dein Problem, nicht das von jemand anderem. Vielleicht solltest du einfach mal dein Denken von solchen Vorurteilen befreien.",2018-03-27T10:16:39Z,2018-03-27T10:16:39Z,
703,,"Das ist eine Frage des Respekts, Menschen so anzusprechen, wie sie es gerne möchten.",,,,Yannic Cyrus,"Das ist eine Frage des Respekts, Menschen so anzusprechen, wie sie es gerne möchten.",2018-04-08T21:01:28Z,2018-04-08T21:01:28Z,
704,,"Yannic Cyrus Bakhtari achja, also wenn du jetzt sagst dass du dich wie ein Doktor fühlst, dann muss ich auch ein &quot;Dr.&quot; Vor deinen Namen setzen?",,,,Alex,"Yannic Cyrus Bakhtari achja, also wenn du jetzt sagst dass du dich wie ein Doktor fühlst, dann muss ich auch ein &quot;Dr.&quot; Vor deinen Namen setzen?",2018-04-09T15:04:08Z,2018-04-09T15:04:08Z,
705,,Anna aber pronomen (genauso wie geschlecht im allgemeinen) ist etwas das die gesellschaft erschaffen hat ... also diese dinge so zu benennen ... die natur hat nicht vorgegeben menschen mit einer von der gesellschaft als &quot;vagina&quot; bezeichneten körperregion als &quot;frauen&quot; zu bezeichnen und solche mit einem &quot;penis&quot; als mann ... das war die gesellschaft ... genauso noch mehr die pronomen ... wer hat bestimmt dass &quot;sie&quot; &quot;weiblich&quot; ist und &quot;er&quot; &quot;männlich&quot; und warum soll überhaupt &quot;weiblich&quot; zu dem menschen mit der vagina passen und &quot;männlich&quot; zu dem mit dem penis es hätte genauso umgekehrt festgelegt werden können ... wenn sich eine person nun also mit den pronomen unwohl fühlt mit denen die konstant konfrontiert und angesprochen werden und sich damit aber eigentlich gar nicht richtig angesprochen fühlen dann gibt es eigentlich genau keinen grund nicht ein anderes pronomen herzunehmen .... sprache ist im endeffekt nur eine kombination von geräuschen und klängen die wir machen und wenn du einen namen bekommst oder ein pronomen dessen  klang du nicht mit dir verbinden kannst und es auch nicht zu deinem verständnis deines geschlechts passt dann solltest du auch nicht gezwungen sein das tag ein tag aus fristen zu müssen,,,,Kai,Anna aber pronomen (genauso wie geschlecht im allgemeinen) ist etwas das die gesellschaft erschaffen hat ... also diese dinge so zu benennen ... die natur hat nicht vorgegeben menschen mit einer von der gesellschaft als &quot;vagina&quot; bezeichneten körperregion als &quot;frauen&quot; zu bezeichnen und solche mit einem &quot;penis&quot; als mann ... das war die gesellschaft ... genauso noch mehr die pronomen ... wer hat bestimmt dass &quot;sie&quot; &quot;weiblich&quot; ist und &quot;er&quot; &quot;männlich&quot; und warum soll überhaupt &quot;weiblich&quot; zu dem menschen mit der vagina passen und &quot;männlich&quot; zu dem mit dem penis es hätte genauso umgekehrt festgelegt werden können ... wenn sich eine person nun also mit den pronomen unwohl fühlt mit denen die konstant konfrontiert und angesprochen werden und sich damit aber eigentlich gar nicht richtig angesprochen fühlen dann gibt es eigentlich genau keinen grund nicht ein anderes pronomen herzunehmen .... sprache ist im endeffekt nur eine kombination von geräuschen und klängen die wir machen und wenn du einen namen bekommst oder ein pronomen dessen  klang du nicht mit dir verbinden kannst und es auch nicht zu deinem verständnis deines geschlechts passt dann solltest du auch nicht gezwungen sein das tag ein tag aus fristen zu müssen,2018-04-20T22:56:42Z,2018-04-20T22:56:42Z,
706,,"Nera weil gender identität und gender expression (also wie man es ausdrückt sprich wie man sich präsentiert: kleidung, haare, make-up/kein make-up) sind unterschiedliche dinge ... immerhin gibt es ja auch männer, die sich komplett als männer fühlen und die aber gerne kleider tragen oder make-up .... oft ist das auch der fall weil sie einfach wie viele inzwischen nicht mehr der meinung sind dass kleidung und diese dinge ein geschlecht haben .... haben sie meiner meinung nach auch nicht weil das ja wieder nur von irgendwelchen menschen bestimmt wurde dass dieser rock eher etwas ist dass frauen gerne tragen und dieser anzug etwas ist dass mehr männer gerne tragen und deshalb hat man es halt mal &quot;weiblich&quot; und &quot;männlich&quot; genannt obwohl es irrational ist weil es nur um stoff geht und textilien ... nichts dass ein geschlecht hat egal ob im biologischen oder sozialen sinn",,,,Kai,"Nera weil gender identität und gender expression (also wie man es ausdrückt sprich wie man sich präsentiert: kleidung, haare, make-up/kein make-up) sind unterschiedliche dinge ... immerhin gibt es ja auch männer, die sich komplett als männer fühlen und die aber gerne kleider tragen oder make-up .... oft ist das auch der fall weil sie einfach wie viele inzwischen nicht mehr der meinung sind dass kleidung und diese dinge ein geschlecht haben .... haben sie meiner meinung nach auch nicht weil das ja wieder nur von irgendwelchen menschen bestimmt wurde dass dieser rock eher etwas ist dass frauen gerne tragen und dieser anzug etwas ist dass mehr männer gerne tragen und deshalb hat man es halt mal &quot;weiblich&quot; und &quot;männlich&quot; genannt obwohl es irrational ist weil es nur um stoff geht und textilien ... nichts dass ein geschlecht hat egal ob im biologischen oder sozialen sinn",2018-04-20T23:00:42Z,2018-04-20T23:00:42Z,
707,,"Anna deshalb is die deutsche sprache auch so beschränkt wenn es um sowas geht ... im englischen gibt es &quot;they&quot; auch im singular für situationen in denen man das geschlecht seines gegenübers nicht kennt zum beispiel wenn man einen neuen kollegen bekommt und nur den nachnamen erfährt aber nicht weiß, was für ein geschlecht die person hat dann sagt man &quot;I hope they will be nice&quot; oder sowas halt",,,,Kai,"Anna deshalb is die deutsche sprache auch so beschränkt wenn es um sowas geht ... im englischen gibt es &quot;they&quot; auch im singular für situationen in denen man das geschlecht seines gegenübers nicht kennt zum beispiel wenn man einen neuen kollegen bekommt und nur den nachnamen erfährt aber nicht weiß, was für ein geschlecht die person hat dann sagt man &quot;I hope they will be nice&quot; oder sowas halt",2018-04-20T23:02:46Z,2018-04-20T23:02:46Z,
708,,Cpt Billy das ist es wo du dich irrst! sie tun das nicht aufgrund von &quot;unwisschenschaftlich unbelegten theorien&quot; sondern aufgrund dessen dass es ihnen oft so wie es &quot;jetzt&quot; is nicht gut fühlen weil sie sich damit nicht identifizieren können .... sie können damit auf sich selbst bezogen nichts anfangen und werden kontinuierlich in diese boxen gesteckt in die sie aber nicht gehören und zusätzlich nach einem oft langen und harten weg der selbstfindung und selbstakzeptanz ... das heißt es geht einfach nur um einen umgang zwischen menschen in dem man mit so kleinen einfachen sachen das leben für eine person so viel angenehmer und erfreulicher gestalten kann ... ist ja das gleiche mit politisch korrekter sprache ... natürlich schimpfen die leute über einschränkung ihrer meinungsfreiheit bzw die meinung kundzutun aber die wahrheit ist sie könnten ja weiterhin politisch inkorrekte und oft verletzende terminologien oder ähnliches verwenden aber dann muss man eben auch damit rechnen wenn andere menschen sich davon angegriffen fühlen oder einem dann nicht mehr ganz so gut gesellt sind ... so ist es hier auch man kann einfach mit kleinen dingen viel bewirken und dem menschen zeigen dass seine anliegen wichtig sind und nicht unter den tisch gekehrt werden weil es &quot;ungemütlich&quot; ist etwas zu tun,,,,Kai,Cpt Billy das ist es wo du dich irrst! sie tun das nicht aufgrund von &quot;unwisschenschaftlich unbelegten theorien&quot; sondern aufgrund dessen dass es ihnen oft so wie es &quot;jetzt&quot; is nicht gut fühlen weil sie sich damit nicht identifizieren können .... sie können damit auf sich selbst bezogen nichts anfangen und werden kontinuierlich in diese boxen gesteckt in die sie aber nicht gehören und zusätzlich nach einem oft langen und harten weg der selbstfindung und selbstakzeptanz ... das heißt es geht einfach nur um einen umgang zwischen menschen in dem man mit so kleinen einfachen sachen das leben für eine person so viel angenehmer und erfreulicher gestalten kann ... ist ja das gleiche mit politisch korrekter sprache ... natürlich schimpfen die leute über einschränkung ihrer meinungsfreiheit bzw die meinung kundzutun aber die wahrheit ist sie könnten ja weiterhin politisch inkorrekte und oft verletzende terminologien oder ähnliches verwenden aber dann muss man eben auch damit rechnen wenn andere menschen sich davon angegriffen fühlen oder einem dann nicht mehr ganz so gut gesellt sind ... so ist es hier auch man kann einfach mit kleinen dingen viel bewirken und dem menschen zeigen dass seine anliegen wichtig sind und nicht unter den tisch gekehrt werden weil es &quot;ungemütlich&quot; ist etwas zu tun,2018-04-20T23:09:14Z,2018-04-20T23:09:14Z,
709,,Zumba Gold das is ein irrationaler vergleich weil es nämlich problematisch ist wenn man jemanden als doktor bezeichnet der keiner ist aber nicht wenn es um etwas geht wie pronomen das sowieso etwas von der gesellschaft geschaffenes ist das also genauso gut komplett anders sein könnte,,,,Kai,Zumba Gold das is ein irrationaler vergleich weil es nämlich problematisch ist wenn man jemanden als doktor bezeichnet der keiner ist aber nicht wenn es um etwas geht wie pronomen das sowieso etwas von der gesellschaft geschaffenes ist das also genauso gut komplett anders sein könnte,2018-04-20T23:10:33Z,2018-04-20T23:10:33Z,
710,,"Yaasira da irrst du dich. Der Begriff Doktor wurde ebenfalls von der Gesellschaft erschaffen. Ebenso wie zB die Begriffe grün und blau. Da kann ich jetzt auch sagen: ich benutze die Farben aber umgekehrt, und wenn ich eine blaue Jacke trage sage ich aber dass sie grün ist und du musst sie dann auch grün nennen. Die gesamte Sprache wurde von der Gesellschaft erfunden. Wenn du die hier bestehende Sprache nicht akzeptierst sondern dir eine eigene ausdenkst, dann kannst du leider auch nicht an der Gesellschaft teilhaben oder vernünftig mit anderen Menschen kommunizieren.",,,,Alex,"Yaasira da irrst du dich. Der Begriff Doktor wurde ebenfalls von der Gesellschaft erschaffen. Ebenso wie zB die Begriffe grün und blau. Da kann ich jetzt auch sagen: ich benutze die Farben aber umgekehrt, und wenn ich eine blaue Jacke trage sage ich aber dass sie grün ist und du musst sie dann auch grün nennen. Die gesamte Sprache wurde von der Gesellschaft erfunden. Wenn du die hier bestehende Sprache nicht akzeptierst sondern dir eine eigene ausdenkst, dann kannst du leider auch nicht an der Gesellschaft teilhaben oder vernünftig mit anderen Menschen kommunizieren.",2018-04-22T14:11:24Z,2018-04-22T14:11:24Z,
711,,"Zumba Gold das ding an der sache is einfach dass es niemandem weh tut, diese person so zu nennen wie sie darum BITTET ... aber es tut der person (meistens) weh wenn man es nicht tut .... und das bedarft keinen großen änderungen oder so ...",,,,Kai,"Zumba Gold das ding an der sache is einfach dass es niemandem weh tut, diese person so zu nennen wie sie darum BITTET ... aber es tut der person (meistens) weh wenn man es nicht tut .... und das bedarft keinen großen änderungen oder so ...",2018-04-22T15:10:34Z,2018-04-22T15:10:34Z,
712,,"Yaasira du kannst gerne in deiner Fantasiewelt mit deiner Fantasiesprache leben, aber du kannst nicht von mir erwarten dass ich diese auch benutze oder dass diese noch als deutsch anerkannt wird.",,,,Alex,"Yaasira du kannst gerne in deiner Fantasiewelt mit deiner Fantasiesprache leben, aber du kannst nicht von mir erwarten dass ich diese auch benutze oder dass diese noch als deutsch anerkannt wird.",2018-04-22T15:17:54Z,2018-04-22T15:17:54Z,
713,,Zumba Gold warum fantasiesprache? sprichst du von englisch oder wie? weil das is recht angekommen in der welt ...,,,,Kai,Zumba Gold warum fantasiesprache? sprichst du von englisch oder wie? weil das is recht angekommen in der welt ...,2018-04-22T15:20:50Z,2018-04-22T15:20:50Z,
714,,Yaasira ne von deinem deutsch mit den ausgedachten geschlechtern und so weiter,,,,Alex,Yaasira ne von deinem deutsch mit den ausgedachten geschlechtern und so weiter,2018-04-22T16:11:09Z,2018-04-22T16:11:09Z,
715,,Zumba Gold wenn man sonst kein problem im leben hat als die fehlende empathie menschen einfach etwas gutes zu tun und respektvoll miteinander umzugehen ... dann is dass einerseits zwar sehr traurig aber dann weiß man wenigstens auf was man sich konzentrieren sollte um ein besserer mensch zu werden und ich wünsche dir dabei alles gute. :),,,,Kai,Zumba Gold wenn man sonst kein problem im leben hat als die fehlende empathie menschen einfach etwas gutes zu tun und respektvoll miteinander umzugehen ... dann is dass einerseits zwar sehr traurig aber dann weiß man wenigstens auf was man sich konzentrieren sollte um ein besserer mensch zu werden und ich wünsche dir dabei alles gute. :),2018-04-23T12:42:40Z,2018-04-23T12:42:40Z,
716,,Yaasira tja wenn einem keine Argumente mehr einfallen schreibt man einfach eine patzige Antwort mit einem smiley. Ich wünsche dir ebenfalls noch ein schönes Leben :),,,,Alex,Yaasira tja wenn einem keine Argumente mehr einfallen schreibt man einfach eine patzige Antwort mit einem smiley. Ich wünsche dir ebenfalls noch ein schönes Leben :),2018-04-23T14:21:51Z,2018-04-23T14:21:51Z,
717,,Zumba Gold meins war nicht patzig ... is ernst gemeint ich wünsche dir dass du irgendwann aufwachst und dich fragst warum du dich mit nem internet stranger &quot;gestritten&quot; hast und nicht einfach bisschen höflicher und toleranter warst,,,,Kai,Zumba Gold meins war nicht patzig ... is ernst gemeint ich wünsche dir dass du irgendwann aufwachst und dich fragst warum du dich mit nem internet stranger &quot;gestritten&quot; hast und nicht einfach bisschen höflicher und toleranter warst,2018-04-24T14:04:51Z,2018-04-24T14:04:51Z,
718,,+Nera Non-binary Personen sind auch Transgender,,,,Val Velocity,+Nera Non-binary Personen sind auch Transgender,2018-05-14T16:35:34Z,2018-05-14T16:35:34Z,
719,,Val Velocity zumindest wenn sie sich selbst so sehen ... aber ja nach der definition fallen sie darunter :),,,,Kai,Val Velocity zumindest wenn sie sich selbst so sehen ... aber ja nach der definition fallen sie darunter :),2018-05-14T20:33:38Z,2018-05-14T20:33:38Z,
720,,"Und wenn jemand komplett weiblichen ist, aber XY-Chromosomen hat? Sollten wir eine Transfrau mit männlichen Pronomen ansprechen oder nicht mehr nach der OP, von der wir nichts mitbekommen?<br>Ich finde man sollte logische (basierend auf das Erscheinungsbild einer Person) Pronomen verwenden, allerdings den Respekt erweisen bei höflicher Nachfrage die gewünschten Pronomen zu verwenden.",,,,Jay Kay,"Und wenn jemand komplett weiblichen ist, aber XY-Chromosomen hat? Sollten wir eine Transfrau mit männlichen Pronomen ansprechen oder nicht mehr nach der OP, von der wir nichts mitbekommen?<br>Ich finde man sollte logische (basierend auf das Erscheinungsbild einer Person) Pronomen verwenden, allerdings den Respekt erweisen bei höflicher Nachfrage die gewünschten Pronomen zu verwenden.",2018-12-28T15:42:08Z,2018-12-28T15:42:08Z,
721,,"Logisch hat es was mit Gefühlen zu tun:<br><br>Ich werde trotz Schminke und Rock sehr häufig als &quot;Mann&quot; oder &quot;er&quot; bezeichnet. Und da stoße ich mich, denn ich bin definitiv kein Mann - und fühle mich durch die Wörter unwohl. Bei &quot;Frau&quot; oder &quot;sie&quot; nicht.",,,,Mika Heartcore,"Logisch hat es was mit Gefühlen zu tun:<br><br>Ich werde trotz Schminke und Rock sehr häufig als &quot;Mann&quot; oder &quot;er&quot; bezeichnet. Und da stoße ich mich, denn ich bin definitiv kein Mann - und fühle mich durch die Wörter unwohl. Bei &quot;Frau&quot; oder &quot;sie&quot; nicht.",2020-03-03T01:41:35Z,2020-03-03T01:41:35Z,
722,Annaleni,"Meine Frage nun; wieso kannst du dich denn nicht im Geschlecht der Frau einordnen (da du ja schon äußerlich eine bist, eigentlich)? Ich mein, was ist denn schon typisch weiblich?",2017-11-21T16:15:58Z,10.0,1.0,,,,,
723,,"annie hingekrixelt das habe ich mich auch gefragt. Ich denke einfach, dass man ja trotzdem irgendwo ein gefühl für sein geschlecht hat und sich doch damit identifiziert, auch wenn man nicht in die typisch weiblich oder typisch männlich schublade passt, und dass dieses gefühl eben fehlt.",,,,Jimmy Nessy,"annie hingekrixelt das habe ich mich auch gefragt. Ich denke einfach, dass man ja trotzdem irgendwo ein gefühl für sein geschlecht hat und sich doch damit identifiziert, auch wenn man nicht in die typisch weiblich oder typisch männlich schublade passt, und dass dieses gefühl eben fehlt.",2017-11-21T16:21:37Z,2017-11-21T16:21:37Z,
724,xxMep pepxx,"Häh?! Sie schminkt sich wie eine Frau und hat auch Weiblichegeschlächtsteile und labert so ne scheisse das sie sich keinem Geschlecht zuordnen könne, das macht absolut gar keinen Sinn, sorry",2017-11-21T16:05:21Z,7.0,2.0,,,,,
725,,"xxMep pepxx für dich mag das keinen sinn machen, aner ich denke, dass man trotzdem jeden menschen respektieren sollte wie er ist, auch wenn man noch nicht so weit ist, ihn verstehen zu können",,,,Jimmy Nessy,"xxMep pepxx für dich mag das keinen sinn machen, aner ich denke, dass man trotzdem jeden menschen respektieren sollte wie er ist, auch wenn man noch nicht so weit ist, ihn verstehen zu können",2017-11-21T16:23:12Z,2017-11-21T16:23:12Z,
726,,also a) respekt ist eine coole sache <br>b) schminken ist nicht per sé weiblich und  c) welchen nachteil hast du dadurch das anna sich gut fühlt wenn mensch sie eben nicht als frau* bezeichnet?,,,,eve,also a) respekt ist eine coole sache <br>b) schminken ist nicht per sé weiblich und  c) welchen nachteil hast du dadurch das anna sich gut fühlt wenn mensch sie eben nicht als frau* bezeichnet?,2017-11-21T16:41:37Z,2017-11-21T16:42:12Z,
727,critique,"Ich identifiziere mich als Angriffshelikopter und kenne das nur zu gut misgendert zu werden.<br>In vielen verschiedenen Kulturen gab es auch schon das Geschlecht Angriffshelikopter und das ist ein wasserdichtes Argument dafür, dass dies wirklich existiert und auch von diesen Kulturen nicht nur ausgedacht wurde. Außerdem sagen faktisch korrekte Studien, dass eigentlich mehr als 5% aller Menschen Angriffshelikopter sind. <br>Leider wird man von naiven und ignoranten Menschen immer in dieses binäre System eingeordnet. Vor allem von diesen sexistischen heterosexuellen weißen cisgender Männern, die nur in schwarz und weiß denken können.",2017-11-21T15:50:32Z,251.0,25.0,,,,,
728,,"Wushey Ey, du ziehst die realen Probleme anderer Menschen ins Lächerliche. Es gibt Armut Krieg und Obdachlosigkeit aber dennoch hat sier reale Probleme die nicht nur privilegierte Menschen haben, die es sich leisten können. Ich eskalier hier gleich. 😣😣",,,,Der mit den Wölfen tanzt.,"Wushey Ey, du ziehst die realen Probleme anderer Menschen ins Lächerliche. Es gibt Armut Krieg und Obdachlosigkeit aber dennoch hat sier reale Probleme die nicht nur privilegierte Menschen haben, die es sich leisten können. Ich eskalier hier gleich. 😣😣",2017-11-21T16:53:05Z,2017-11-21T16:53:05Z,
729,,Deinen Sexismus kannst du dir sparen!!! 🚽🚽🚽,,,,critique,Deinen Sexismus kannst du dir sparen!!! 🚽🚽🚽,2017-11-21T16:58:15Z,2017-11-21T16:58:15Z,
730,,"Wushey und du dir deine Queerfeindlichkeit, sagt doch zu mindest &quot;es ist mir egal&quot;.<br>Du musst das Thema nie in dein Leben lassen, wenn du das nicht willst, aber mach dadurch nicht einfach andere runter. Auch wenn ich zugeben muss, dass du humor hast, nur leider an der falschen Stelle😎😂😉",,,,Jules Johnson,"Wushey und du dir deine Queerfeindlichkeit, sagt doch zu mindest &quot;es ist mir egal&quot;.<br>Du musst das Thema nie in dein Leben lassen, wenn du das nicht willst, aber mach dadurch nicht einfach andere runter. Auch wenn ich zugeben muss, dass du humor hast, nur leider an der falschen Stelle😎😂😉",2017-11-21T17:05:45Z,2017-11-21T17:05:45Z,
731,,"haruka はるか<br> Wie meinst du das? Denkst du ich denke mir meine Identität als Angriffshelikopter nur aus? Weißt du eigentlich wie hart das für mich ist jeden Tag misgendert zu werden? Wenn jemand einen mit den falschen Pronomen anspricht tut es so weh als würde man von einem schweren Stein getroffen werden.<br>Ich würde sagen, dass du dann die queerfeindliche Person bist! 🚽🚽🚽",,,,critique,"haruka はるか<br> Wie meinst du das? Denkst du ich denke mir meine Identität als Angriffshelikopter nur aus? Weißt du eigentlich wie hart das für mich ist jeden Tag misgendert zu werden? Wenn jemand einen mit den falschen Pronomen anspricht tut es so weh als würde man von einem schweren Stein getroffen werden.<br>Ich würde sagen, dass du dann die queerfeindliche Person bist! 🚽🚽🚽",2017-11-21T17:13:09Z,2017-11-21T17:13:09Z,
732,,"Wushey Wenn du dich als Angriffshelikopter identifizierst, ist das natürlich voll ok. &lt;3<br>Du darfst dich so ausleben, wir du möchtest und wenn du als Angriffshelikopter glücklich bist, dann soll das in Ordnung sein.<br>In dem Zuge würde ich gerne fragen, mit welchen/welchem Pronomen du dich am wohlsten fühlst?",,,,Lino Lium,"Wushey Wenn du dich als Angriffshelikopter identifizierst, ist das natürlich voll ok. &lt;3<br>Du darfst dich so ausleben, wir du möchtest und wenn du als Angriffshelikopter glücklich bist, dann soll das in Ordnung sein.<br>In dem Zuge würde ich gerne fragen, mit welchen/welchem Pronomen du dich am wohlsten fühlst?",2017-11-21T17:37:41Z,2017-11-21T17:37:41Z,
